Sat Mar 19 18:10:48 2016 [pid 1730] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/spring 2016 schedule.png", 31359 bytes, 6242.16Kbyte/sec
Sat Mar 19 18:25:12 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8464.JPG", 6115580 bytes, 96159.05Kbyte/sec
Sat Mar 19 18:25:12 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8465.JPG", 6272809 bytes, 96077.26Kbyte/sec
Sat Mar 19 18:25:12 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8466.JPG", 6156659 bytes, 96951.69Kbyte/sec
Sat Mar 19 18:25:12 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8467.JPG", 6274812 bytes, 95358.64Kbyte/sec
Sat Mar 19 18:25:12 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8468.JPG", 6428293 bytes, 97847.93Kbyte/sec
Sat Mar 19 18:25:12 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8469.JPG", 6145919 bytes, 106284.29Kbyte/sec
Sat Mar 19 18:25:12 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8470.JPG", 6182628 bytes, 94920.81Kbyte/sec
Sat Mar 19 18:25:12 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8471.JPG", 6004452 bytes, 15661.28Kbyte/sec
Sat Mar 19 18:25:12 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8472.JPG", 5836073 bytes, 107631.25Kbyte/sec
Sat Mar 19 18:25:13 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8473.JPG", 5982962 bytes, 109173.29Kbyte/sec
Sat Mar 19 18:25:13 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8474.JPG", 6220811 bytes, 96140.32Kbyte/sec
Sat Mar 19 18:25:13 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8475.JPG", 6309605 bytes, 99217.81Kbyte/sec
Sat Mar 19 18:25:13 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8476.JPG", 6286077 bytes, 101306.14Kbyte/sec
Sat Mar 19 18:25:13 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8477.JPG", 6338940 bytes, 95367.06Kbyte/sec
Sat Mar 19 18:25:13 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8478.JPG", 5819168 bytes, 96406.56Kbyte/sec
Sat Mar 19 18:25:13 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8479.JPG", 5844135 bytes, 97794.05Kbyte/sec
Sat Mar 19 18:25:13 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8480.JPG", 5914651 bytes, 102972.32Kbyte/sec
Sat Mar 19 18:25:13 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8481.JPG", 5891981 bytes, 104999.87Kbyte/sec
Sat Mar 19 18:25:13 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8482.JPG", 5947425 bytes, 65396.19Kbyte/sec
Sat Mar 19 18:25:13 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8483.JPG", 5978096 bytes, 73034.14Kbyte/sec
Sat Mar 19 18:25:13 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8484.JPG", 5814977 bytes, 99416.82Kbyte/sec
Sat Mar 19 18:25:13 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8485.JPG", 5963001 bytes, 100112.49Kbyte/sec
Sat Mar 19 18:25:14 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8486.JPG", 6119492 bytes, 98355.27Kbyte/sec
Sat Mar 19 18:25:14 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8487.JPG", 6189708 bytes, 94170.82Kbyte/sec
Sat Mar 19 18:25:14 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8488.JPG", 5292294 bytes, 99391.45Kbyte/sec
Sat Mar 19 18:25:14 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8489.JPG", 5544906 bytes, 101622.36Kbyte/sec
Sat Mar 19 18:25:14 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8490.JPG", 6006191 bytes, 93316.70Kbyte/sec
Sat Mar 19 18:25:14 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8491.JPG", 6593395 bytes, 97980.13Kbyte/sec
Sat Mar 19 18:25:14 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8492.JPG", 6731355 bytes, 103897.41Kbyte/sec
Sat Mar 19 18:25:14 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8493.JPG", 6583192 bytes, 104343.21Kbyte/sec
Sat Mar 19 18:25:14 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8494.JPG", 6683762 bytes, 100015.50Kbyte/sec
Sat Mar 19 18:25:14 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8495.JPG", 6794602 bytes, 106352.84Kbyte/sec
Sat Mar 19 18:25:14 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8496.JPG", 6843174 bytes, 96919.41Kbyte/sec
Sat Mar 19 18:25:14 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8497.JPG", 6733601 bytes, 107609.19Kbyte/sec
Sat Mar 19 18:25:14 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8498.JPG", 6727461 bytes, 103734.01Kbyte/sec
Sat Mar 19 18:25:15 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8499.JPG", 6398156 bytes, 99599.88Kbyte/sec
Sat Mar 19 18:25:15 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8500.JPG", 6455769 bytes, 86124.18Kbyte/sec
Sat Mar 19 18:25:15 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8501.JPG", 6536322 bytes, 98505.05Kbyte/sec
Sat Mar 19 18:25:15 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8502.JPG", 6469319 bytes, 103675.83Kbyte/sec
Sat Mar 19 18:25:15 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8503.JPG", 6380745 bytes, 103092.11Kbyte/sec
Sat Mar 19 18:25:15 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8504.JPG", 6155179 bytes, 95086.88Kbyte/sec
Sat Mar 19 18:25:15 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8505.JPG", 6275353 bytes, 82943.42Kbyte/sec
Sat Mar 19 18:25:15 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8506.JPG", 6527195 bytes, 100493.68Kbyte/sec
Sat Mar 19 18:25:15 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8507.JPG", 6566900 bytes, 90319.96Kbyte/sec
Sat Mar 19 18:25:15 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8508.JPG", 6678349 bytes, 87066.79Kbyte/sec
Sat Mar 19 18:25:15 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8509.JPG", 5855703 bytes, 90907.73Kbyte/sec
Sat Mar 19 18:25:16 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8510.JPG", 5930020 bytes, 97416.73Kbyte/sec
Sat Mar 19 18:25:16 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8511.JPG", 6028632 bytes, 100803.64Kbyte/sec
Sat Mar 19 18:25:16 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8512.JPG", 5920312 bytes, 107639.91Kbyte/sec
Sat Mar 19 18:25:16 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8513.JPG", 5937243 bytes, 99122.80Kbyte/sec
Sat Mar 19 18:25:16 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8514.JPG", 5885988 bytes, 100943.67Kbyte/sec
Sat Mar 19 18:25:16 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8515.JPG", 5801496 bytes, 98068.64Kbyte/sec
Sat Mar 19 18:25:16 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8516.JPG", 6030644 bytes, 97416.27Kbyte/sec
Sat Mar 19 18:25:16 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8517.JPG", 5815315 bytes, 94898.63Kbyte/sec
Sat Mar 19 18:25:16 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8518.JPG", 5778192 bytes, 104991.45Kbyte/sec
Sat Mar 19 18:25:16 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8519.JPG", 5738694 bytes, 100390.39Kbyte/sec
Sat Mar 19 18:25:16 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8520.JPG", 5650025 bytes, 103874.44Kbyte/sec
Sat Mar 19 18:25:16 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8521.JPG", 5331975 bytes, 94241.06Kbyte/sec
Sat Mar 19 18:25:16 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8522.JPG", 5260915 bytes, 88275.13Kbyte/sec
Sat Mar 19 18:25:16 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8523.JPG", 5478782 bytes, 77173.67Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8524.JPG", 5525909 bytes, 58674.97Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8525.JPG", 5662880 bytes, 95776.87Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8526.JPG", 5751206 bytes, 97115.99Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8527.JPG", 5655416 bytes, 99089.77Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8528.JPG", 5728128 bytes, 70764.65Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8529.JPG", 5649941 bytes, 101170.22Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8530.JPG", 5705345 bytes, 103741.15Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8531.JPG", 5799737 bytes, 105068.19Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8532.JPG", 5727366 bytes, 104752.05Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8533.JPG", 5905119 bytes, 102497.56Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8534.JPG", 6000477 bytes, 92723.40Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8535.JPG", 5485474 bytes, 103647.32Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8536.JPG", 5481965 bytes, 107198.27Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8537.JPG", 4325355 bytes, 80341.98Kbyte/sec
Sat Mar 19 18:25:17 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8538.JPG", 4348529 bytes, 86545.41Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8539.JPG", 4514428 bytes, 96006.56Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8540.JPG", 6068139 bytes, 95489.98Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8541.JPG", 5831672 bytes, 90388.09Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8542.JPG", 5554308 bytes, 100580.94Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8543.JPG", 5765409 bytes, 98264.87Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8544.JPG", 5761356 bytes, 98129.00Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8545.JPG", 5711259 bytes, 102386.48Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8546.JPG", 5100838 bytes, 93240.62Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8547.JPG", 5124301 bytes, 97601.03Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8548.JPG", 5101335 bytes, 95873.38Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8549.JPG", 4527032 bytes, 88553.19Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8550.JPG", 4427001 bytes, 61364.38Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8551.JPG", 4003034 bytes, 86094.63Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8552.JPG", 4177058 bytes, 104068.12Kbyte/sec
Sat Mar 19 18:25:18 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8553.JPG", 4189315 bytes, 97610.00Kbyte/sec
Sat Mar 19 18:25:19 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8554.JPG", 4201001 bytes, 77011.19Kbyte/sec
Sat Mar 19 18:25:19 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8555.JPG", 5207618 bytes, 89326.99Kbyte/sec
Sat Mar 19 18:25:19 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8556.JPG", 5343440 bytes, 101381.42Kbyte/sec
Sat Mar 19 18:25:19 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8557.JPG", 5357997 bytes, 92022.84Kbyte/sec
Sat Mar 19 18:25:19 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8558.JPG", 5906587 bytes, 95039.73Kbyte/sec
Sat Mar 19 18:25:19 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8559.JPG", 5922500 bytes, 99051.08Kbyte/sec
Sat Mar 19 18:25:19 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8560.JPG", 6032005 bytes, 99448.45Kbyte/sec
Sat Mar 19 18:25:19 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8561.JPG", 6095732 bytes, 93797.58Kbyte/sec
Sat Mar 19 18:25:19 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8562.JPG", 5872478 bytes, 92278.66Kbyte/sec
Sat Mar 19 18:25:19 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8563.JPG", 5275491 bytes, 95182.48Kbyte/sec
Sat Mar 19 18:25:19 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8564.JPG", 5397678 bytes, 102196.05Kbyte/sec
Sat Mar 19 18:25:19 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8565.JPG", 5405800 bytes, 65840.63Kbyte/sec
Sat Mar 19 18:25:19 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8566.JPG", 5850854 bytes, 56926.62Kbyte/sec
Sat Mar 19 18:25:20 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8567.JPG", 6647733 bytes, 65850.39Kbyte/sec
Sat Mar 19 18:25:20 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8568.JPG", 5587319 bytes, 78303.81Kbyte/sec
Sat Mar 19 18:25:20 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8569.JPG", 6484846 bytes, 103351.41Kbyte/sec
Sat Mar 19 18:25:20 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8570.JPG", 4915568 bytes, 99774.68Kbyte/sec
Sat Mar 19 18:25:20 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8571.JPG", 5957374 bytes, 100548.70Kbyte/sec
Sat Mar 19 18:25:20 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8572.JPG", 6022109 bytes, 102022.17Kbyte/sec
Sat Mar 19 18:25:20 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8573.JPG", 5856150 bytes, 97523.86Kbyte/sec
Sat Mar 19 18:25:20 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8574.JPG", 6195986 bytes, 91604.74Kbyte/sec
Sat Mar 19 18:25:20 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8575.JPG", 6306968 bytes, 98819.91Kbyte/sec
Sat Mar 19 18:25:20 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8576.JPG", 6189021 bytes, 107887.50Kbyte/sec
Sat Mar 19 18:25:20 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8577.JPG", 6516612 bytes, 108282.64Kbyte/sec
Sat Mar 19 18:25:20 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8578.JPG", 6045906 bytes, 73230.45Kbyte/sec
Sat Mar 19 18:25:21 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8579.JPG", 6254124 bytes, 93447.52Kbyte/sec
Sat Mar 19 18:25:21 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8580.JPG", 5329672 bytes, 98303.14Kbyte/sec
Sat Mar 19 18:25:21 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8581.JPG", 5510165 bytes, 103007.72Kbyte/sec
Sat Mar 19 18:25:21 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8582.JPG", 5801581 bytes, 94109.94Kbyte/sec
Sat Mar 19 18:25:21 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8583.JPG", 6268647 bytes, 102787.68Kbyte/sec
Sat Mar 19 18:25:21 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8584.JPG", 6528571 bytes, 99349.53Kbyte/sec
Sat Mar 19 18:25:21 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8585.JPG", 6560985 bytes, 104379.19Kbyte/sec
Sat Mar 19 18:25:21 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8586.JPG", 6268643 bytes, 97913.08Kbyte/sec
Sat Mar 19 18:25:21 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8587.JPG", 6330788 bytes, 94232.57Kbyte/sec
Sat Mar 19 18:25:21 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8588.JPG", 5103210 bytes, 66581.21Kbyte/sec
Sat Mar 19 18:25:21 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8589.JPG", 5912585 bytes, 86751.54Kbyte/sec
Sat Mar 19 18:25:21 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8590.JPG", 6530481 bytes, 92374.21Kbyte/sec
Sat Mar 19 18:25:21 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8591.JPG", 6500071 bytes, 96048.14Kbyte/sec
Sat Mar 19 18:25:21 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8592.JPG", 6458762 bytes, 103296.45Kbyte/sec
Sat Mar 19 18:25:22 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8593.JPG", 5852323 bytes, 92755.97Kbyte/sec
Sat Mar 19 18:25:22 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8594.JPG", 5969901 bytes, 98086.74Kbyte/sec
Sat Mar 19 18:25:22 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8595.JPG", 5834460 bytes, 101476.72Kbyte/sec
Sat Mar 19 18:25:22 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8596.JPG", 6327777 bytes, 50432.30Kbyte/sec
Sat Mar 19 18:25:22 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8597.JPG", 6071015 bytes, 80566.47Kbyte/sec
Sat Mar 19 18:25:22 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8598.JPG", 5949946 bytes, 87293.15Kbyte/sec
Sat Mar 19 18:25:22 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8599.JPG", 6387728 bytes, 103599.15Kbyte/sec
Sat Mar 19 18:25:22 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8600.JPG", 5970976 bytes, 99543.02Kbyte/sec
Sat Mar 19 18:25:22 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8601.JPG", 6448454 bytes, 97854.34Kbyte/sec
Sat Mar 19 18:25:22 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8602.JPG", 6623628 bytes, 104018.44Kbyte/sec
